Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PassPrgDist,Carries,CarryPrgDist,Succ,DribAtt
Sun,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,N,FW,24,0,0,0,0,0,0,0,0,13,9,0,0,0,0.0,0.0,0.0,2,0,8,11,72.7,9,8,15,0,0
Sun,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,Y,FW,61,0,0,0,0,1,1,0,0,21,15,0,0,1,0.1,0.1,0.4,2,0,13,14,92.9,23,4,3,0,1
Sat,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,N,FW,15,0,0,0,0,0,0,0,0,5,11,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,5,4,6,0,0
Sat,Matchweek 10,Away,W 4–2,Chelsea,Burnley,N,FW,20,0,0,0,0,0,0,0,0,14,6,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,10,42,0,0
Sat,Matchweek 14,Home,L 0–1,Chelsea,West Ham,Y,FW,71,0,0,0,0,2,1,0,0,19,8,0,0,3,0.6,0.6,0.0,0,0,8,11,72.7,7,6,0,0,0
Mon,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,N,FW,22,0,0,0,0,0,0,0,0,12,3,0,0,0,0.0,0.0,0.2,1,0,9,9,100.0,10,5,1,0,0
Sat,Matchweek 27,Home,W 2–1,Chelsea,Tottenham,Y,FW,71,1,0,0,0,4,2,0,0,38,24,0,1,1,0.4,0.4,0.0,1,0,20,29,69.0,47,27,26,0,0
Sat,Matchweek 28,Away,D 2–2,Chelsea,Bournemouth,Y,FW,72,0,0,0,0,3,0,0,0,27,12,1,0,2,0.4,0.4,0.0,1,1,13,20,65.0,10,10,1,0,0
Sun,Matchweek 29,Home,W 4–0,Chelsea,Everton,Y,FW,86,1,0,0,0,2,2,0,0,39,17,0,0,1,0.4,0.4,0.1,3,1,20,32,62.5,64,22,30,1,1
