Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PassPrgDist,Carries,CarryPrgDist,Succ,DribAtt
Wed,Matchweek 21,Home,D 1–1,Norwich City,Crystal Palace,N,DM,,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,10,0,0
Sat,Matchweek 22,Away,L 0–4,Norwich City,Manchester Utd,Y,FW,65.0,0,0,0,0,0,0,0,0,16,10,3,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,10,13,0,2
Sat,Matchweek 29,Away,L 0–1,Norwich City,Sheffield Utd,N,AM,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
